,name,trajectory,steps
43,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [6, 7], [5, 7], [5, 8], [6, 8], [5, 8], [4, 8], [3, 8], [3, 9], [3, 10], [3, 11], [3, 12], [3, 13], [2, 13], [1, 13]]",15
44,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [6, 7], [5, 7], [5, 8], [4, 8], [3, 8], [3, 9], [2, 9], [2, 10], [2, 11], [1, 11], [1, 12], [1, 13]]",13
45,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [5, 10], [5, 11], [4, 11], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]",15
46,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 6], [6, 6], [5, 6], [4, 6], [3, 6], [3, 7], [3, 8], [3, 9], [4, 9], [3, 9], [3, 10], [3, 11], [2, 11], [2, 12], [2, 13], [1, 13]]",17
47,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [7, 9], [6, 9], [6, 10], [5, 10], [5, 11], [4, 11], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]",13
48,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [6, 8], [5, 8], [5, 9], [5, 10], [4, 10], [4, 11], [3, 11], [3, 12], [3, 13], [3, 14], [3, 14], [2, 14], [2, 13], [1, 13]]",16
49,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [6, 7], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [4, 11], [4, 12], [3, 12], [2, 12], [2, 11], [3, 11], [4, 11], [4, 12], [4, 13], [3, 13], [2, 13], [1, 13]]",19
50,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [4, 11], [4, 12], [3, 12], [3, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",15
51,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [5, 10], [5, 11], [4, 11], [4, 10], [4, 11], [4, 12], [3, 12], [2, 12], [2, 13], [1, 13]]",15
52,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [6, 8], [5, 8], [6, 8], [5, 8], [5, 9], [4, 9], [4, 10], [4, 9], [3, 9], [3, 10], [3, 11], [4, 11], [4, 12], [3, 12], [2, 12], [1, 12], [1, 13]]",19
53,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [8, 7], [8, 8], [7, 8], [6, 8], [5, 8], [5, 9], [5, 10], [5, 11], [4, 11], [4, 12], [3, 12], [2, 12], [2, 13], [1, 13]]",15
54,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [7, 9], [7, 8], [6, 8], [7, 8], [7, 9], [7, 10], [7, 11], [6, 11], [5, 11], [4, 11], [4, 12], [3, 12], [2, 12], [2, 13], [1, 13]]",17
55,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [4, 10], [4, 11], [4, 12], [4, 13], [3, 13], [3, 12], [2, 12], [1, 12], [1, 13]]",15
56,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [6, 7], [6, 8], [5, 8], [5, 9], [5, 10], [5, 11], [4, 11], [3, 11], [2, 11], [2, 12], [2, 13], [1, 13]]",13
57,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [8, 7], [7, 7], [6, 7], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [4, 10], [3, 10], [3, 11], [2, 11], [1, 11], [1, 12], [1, 13]]",17
58,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [8, 7], [7, 7], [7, 8], [6, 8], [5, 8], [4, 8], [3, 8], [2, 8], [2, 9], [2, 10], [2, 11], [2, 12], [3, 12], [3, 13], [3, 12], [2, 12], [1, 12], [1, 13]]",19
59,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [5, 10], [5, 11], [4, 11], [3, 11], [3, 12], [4, 12], [3, 12], [3, 11], [2, 11], [1, 11], [1, 12], [1, 13]]",17
60,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [6, 7], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [5, 10], [4, 10], [4, 11], [3, 11], [3, 12], [2, 12], [2, 13], [1, 13]]",15
61,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [7, 9], [6, 9], [6, 10], [5, 10], [5, 11], [4, 11], [3, 11], [2, 11], [2, 12], [1, 12], [1, 13]]",13
